batch_id,corp_code,stock_code,corp_name,signal_name,required_account,found,matched_account_nm,matched_account_id,years_found,sj_divs,fs_divs,status,recommended_action
konex_001,00537221,216400,인바이츠바이오코아(주),이자 부담 해소,장기차입금,false,,,,,,not_found_in_single_all,"단기차입금, 장기차입금, 사채를 합산해 차입금의존도 계산 구성요소로 사용합니다."
konex_001,00537221,216400,인바이츠바이오코아(주),이자 부담 해소,사채,false,,,,,,not_found_in_single_all,"단기차입금, 장기차입금, 사채를 합산해 차입금의존도 계산 구성요소로 사용합니다."
konex_001,00537221,216400,인바이츠바이오코아(주),이자 부담 해소,자산총계,true,자산총계,ifrs-full_Assets,"2024, 2025",BS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,부채 과다,부채총계,true,부채총계,ifrs-full_Liabilities,2024,BS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,부채 과다,자본총계,true,자본총계,ifrs-full_Equity,2024,"BS, SCE",CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,실적 급락,매출액,true,매출액,ifrs-full_Revenue,2024,CIS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,실적 급락,영업이익,true,영업이익(손실),dart_OperatingIncomeLoss,2024,CIS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,수익성 악화,영업이익,true,영업이익(손실),dart_OperatingIncomeLoss,2024,CIS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,수익성 악화2,당기순이익,true,당기순이익(손실),ifrs-full_ProfitLoss,2024,"CF, CIS, SCE",CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,영업현금흐름 적자 지속,영업활동현금흐름,true,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,2024,CF,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,매출채권 회수 지연,매출액,true,매출액,ifrs-full_Revenue,2024,CIS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,매출채권 회수 지연,매출채권,true,매출채권,dart_ShortTermTradeReceivable,2024,BS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,재고 적체,매출액,true,매출액,ifrs-full_Revenue,2024,CIS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,재고 적체,재고자산,true,재고자산,ifrs-full_Inventories,2024,BS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,단기 상환 압박,현금및현금성자산,true,현금및현금성자산,ifrs-full_CashAndCashEquivalents,2024,BS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,단기 상환 압박,유동부채,true,유동부채,ifrs-full_CurrentLiabilities,2024,BS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,이자 부담 능력,영업이익,true,영업이익(손실),dart_OperatingIncomeLoss,2024,CIS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,이자 부담 능력,이자비용,true,이자지급(영업),ifrs-full_InterestPaidClassifiedAsOperatingActivities,2024,CF,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,비용 레버리지 위험,매출액,true,매출액,ifrs-full_Revenue,2024,CIS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,비용 레버리지 위험,영업이익,true,영업이익(손실),dart_OperatingIncomeLoss,2024,CIS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,매출 퀀텀 점프,매출액,true,매출액,ifrs-full_Revenue,2024,CIS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,어닝 서프라이즈,매출액,true,매출액,ifrs-full_Revenue,2024,CIS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,어닝 서프라이즈,영업이익,true,영업이익(손실),dart_OperatingIncomeLoss,2024,CIS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,흑자 전환,영업이익,true,영업이익(손실),dart_OperatingIncomeLoss,2024,CIS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,자산 가동률 상승,매출액,true,매출액,ifrs-full_Revenue,2024,CIS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,자산 가동률 상승,재고자산,true,재고자산,ifrs-full_Inventories,2024,BS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,자산 가동률 상승,매출채권,true,매출채권,dart_ShortTermTradeReceivable,2024,BS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,Capa 확대,유형자산,true,유형자산,ifrs-full_PropertyPlantAndEquipment,2024,BS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,M&A 및 신사업 진출,주요사항보고서/원문 키워드,false,,,,,,needs_manual_review,재무제표 계정이 아니라 주요사항보고서 또는 사업보고서 원문 키워드 기반으로 확인해야 합니다.
konex_001,00976615,217880,(주)틸론,재무 구조 개선,부채총계,true,부채총계,ifrs-full_Liabilities,2024,BS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,재무 구조 개선,자본총계,true,자본총계,ifrs-full_Equity,2024,"BS, SCE",CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,현금 창출력 강화,영업활동현금흐름,true,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,2024,CF,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,00976615,217880,(주)틸론,이자 부담 해소,단기차입금,true,단기차입금,ifrs-full_ShorttermBorrowings,2024,BS,CFS,found_in_single_all,"단기차입금, 장기차입금, 사채를 합산해 차입금의존도 계산 구성요소로 사용합니다."
konex_001,00976615,217880,(주)틸론,이자 부담 해소,장기차입금,true,장기차입금,dart_LongTermBorrowingsGross,2024,BS,CFS,found_in_single_all,"단기차입금, 장기차입금, 사채를 합산해 차입금의존도 계산 구성요소로 사용합니다."
konex_001,00976615,217880,(주)틸론,이자 부담 해소,사채,false,,,,,,not_found_in_single_all,"단기차입금, 장기차입금, 사채를 합산해 차입금의존도 계산 구성요소로 사용합니다."
konex_001,00976615,217880,(주)틸론,이자 부담 해소,자산총계,true,자산총계,ifrs-full_Assets,2024,BS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,부채 과다,부채총계,true,부채총계,ifrs-full_Liabilities,"2021, 2022, 2023, 2024, 2025",BS,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,부채 과다,자본총계,true,"기말자본, 자본총계",ifrs-full_Equity,"2021, 2022, 2023, 2024, 2025","BS, SCE",OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,실적 급락,매출액,true,"매출액, 수익(매출액)",ifrs-full_Revenue,"2021, 2022, 2023, 2024, 2025",CIS,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,실적 급락,영업이익,true,영업이익(손실),dart_OperatingIncomeLoss,"2021, 2022, 2023, 2024, 2025",CIS,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,수익성 악화,영업이익,true,영업이익(손실),dart_OperatingIncomeLoss,"2021, 2022, 2023, 2024, 2025",CIS,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,수익성 악화2,당기순이익,true,당기순이익(손실),"dart_ProfitLossForStatementOfCashFlows, ifrs-full_ProfitLoss","2021, 2022, 2023, 2024, 2025","CF, CIS, SCE",OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,영업현금흐름 적자 지속,영업활동현금흐름,true,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,"2021, 2022, 2023, 2024, 2025",CF,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,매출채권 회수 지연,매출액,true,"매출액, 수익(매출액)",ifrs-full_Revenue,"2021, 2022, 2023, 2024, 2025",CIS,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,매출채권 회수 지연,매출채권,true,매출채권,dart_ShortTermTradeReceivable,"2021, 2022, 2023, 2024, 2025",BS,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,재고 적체,매출액,true,"매출액, 수익(매출액)",ifrs-full_Revenue,"2021, 2022, 2023, 2024, 2025",CIS,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,재고 적체,재고자산,true,재고자산,ifrs-full_Inventories,"2021, 2022, 2023, 2024, 2025",BS,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,단기 상환 압박,현금및현금성자산,true,현금및현금성자산,ifrs-full_CashAndCashEquivalents,"2021, 2022, 2023, 2024, 2025",BS,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,단기 상환 압박,유동부채,true,유동부채,ifrs-full_CurrentLiabilities,"2021, 2022, 2023, 2024, 2025",BS,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,이자 부담 능력,영업이익,true,영업이익(손실),dart_OperatingIncomeLoss,"2021, 2022, 2023, 2024, 2025",CIS,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,이자 부담 능력,이자비용,true,이자지급(영업),ifrs-full_InterestPaidClassifiedAsOperatingActivities,"2021, 2022, 2023, 2024, 2025",CF,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,비용 레버리지 위험,매출액,true,"매출액, 수익(매출액)",ifrs-full_Revenue,"2021, 2022, 2023, 2024, 2025",CIS,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,비용 레버리지 위험,영업이익,true,영업이익(손실),dart_OperatingIncomeLoss,"2021, 2022, 2023, 2024, 2025",CIS,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,매출 퀀텀 점프,매출액,true,"매출액, 수익(매출액)",ifrs-full_Revenue,"2021, 2022, 2023, 2024, 2025",CIS,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,어닝 서프라이즈,매출액,true,"매출액, 수익(매출액)",ifrs-full_Revenue,"2021, 2022, 2023, 2024, 2025",CIS,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,어닝 서프라이즈,영업이익,true,영업이익(손실),dart_OperatingIncomeLoss,"2021, 2022, 2023, 2024, 2025",CIS,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,흑자 전환,영업이익,true,영업이익(손실),dart_OperatingIncomeLoss,"2021, 2022, 2023, 2024, 2025",CIS,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,자산 가동률 상승,매출액,true,"매출액, 수익(매출액)",ifrs-full_Revenue,"2021, 2022, 2023, 2024, 2025",CIS,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,자산 가동률 상승,재고자산,true,재고자산,ifrs-full_Inventories,"2021, 2022, 2023, 2024, 2025",BS,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,자산 가동률 상승,매출채권,true,매출채권,dart_ShortTermTradeReceivable,"2021, 2022, 2023, 2024, 2025",BS,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,Capa 확대,유형자산,true,유형자산,ifrs-full_PropertyPlantAndEquipment,"2021, 2022, 2023, 2024, 2025",BS,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,M&A 및 신사업 진출,주요사항보고서/원문 키워드,false,,,,,,needs_manual_review,재무제표 계정이 아니라 주요사항보고서 또는 사업보고서 원문 키워드 기반으로 확인해야 합니다.
konex_001,01066058,217950,(주)파마리서치바이오,재무 구조 개선,부채총계,true,부채총계,ifrs-full_Liabilities,"2021, 2022, 2023, 2024, 2025",BS,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,재무 구조 개선,자본총계,true,"기말자본, 자본총계",ifrs-full_Equity,"2021, 2022, 2023, 2024, 2025","BS, SCE",OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,현금 창출력 강화,영업활동현금흐름,true,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,"2021, 2022, 2023, 2024, 2025",CF,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01066058,217950,(주)파마리서치바이오,이자 부담 해소,단기차입금,false,,,,,,not_found_in_single_all,"단기차입금, 장기차입금, 사채를 합산해 차입금의존도 계산 구성요소로 사용합니다."
konex_001,01066058,217950,(주)파마리서치바이오,이자 부담 해소,장기차입금,true,장기차입금,dart_LongTermBorrowingsGross,"2021, 2022",BS,OFS,found_in_single_all,"단기차입금, 장기차입금, 사채를 합산해 차입금의존도 계산 구성요소로 사용합니다."
konex_001,01066058,217950,(주)파마리서치바이오,이자 부담 해소,사채,false,,,,,,not_found_in_single_all,"단기차입금, 장기차입금, 사채를 합산해 차입금의존도 계산 구성요소로 사용합니다."
konex_001,01066058,217950,(주)파마리서치바이오,이자 부담 해소,자산총계,true,자산총계,ifrs-full_Assets,"2021, 2022, 2023, 2024, 2025",BS,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,부채 과다,부채총계,true,부채총계,ifrs-full_Liabilities,2021,BS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,부채 과다,자본총계,true,"기말자본, 자본총계",ifrs-full_Equity,2021,"BS, SCE",CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,실적 급락,매출액,true,매출액,ifrs-full_Revenue,2021,CIS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,실적 급락,영업이익,true,영업이익(손실),dart_OperatingIncomeLoss,2021,CIS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,수익성 악화,영업이익,true,영업이익(손실),dart_OperatingIncomeLoss,2021,CIS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,수익성 악화2,당기순이익,true,당기순이익(손실),ifrs-full_ProfitLoss,2021,"CIS, SCE",CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,영업현금흐름 적자 지속,영업활동현금흐름,true,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,2021,CF,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,매출채권 회수 지연,매출액,true,매출액,ifrs-full_Revenue,2021,CIS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,매출채권 회수 지연,매출채권,false,,,,,,not_found_in_single_all,"전체 재무제표 API 본문에서 직접 찾지 못했습니다. 필요 시 XBRL, 주석, 원문 확인이 필요합니다."
konex_001,01063556,233990,(주)질경이,재고 적체,매출액,true,매출액,ifrs-full_Revenue,2021,CIS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,재고 적체,재고자산,true,재고자산,ifrs-full_Inventories,2021,BS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,단기 상환 압박,현금및현금성자산,true,현금및현금성자산,ifrs-full_CashAndCashEquivalents,2021,BS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,단기 상환 압박,유동부채,true,유동부채,ifrs-full_CurrentLiabilities,2021,BS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,이자 부담 능력,영업이익,true,영업이익(손실),dart_OperatingIncomeLoss,2021,CIS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,이자 부담 능력,이자비용,true,이자지급,ifrs-full_InterestPaidClassifiedAsOperatingActivities,2021,CF,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,비용 레버리지 위험,매출액,true,매출액,ifrs-full_Revenue,2021,CIS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,비용 레버리지 위험,영업이익,true,영업이익(손실),dart_OperatingIncomeLoss,2021,CIS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,매출 퀀텀 점프,매출액,true,매출액,ifrs-full_Revenue,2021,CIS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,어닝 서프라이즈,매출액,true,매출액,ifrs-full_Revenue,2021,CIS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,어닝 서프라이즈,영업이익,true,영업이익(손실),dart_OperatingIncomeLoss,2021,CIS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,흑자 전환,영업이익,true,영업이익(손실),dart_OperatingIncomeLoss,2021,CIS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,자산 가동률 상승,매출액,true,매출액,ifrs-full_Revenue,2021,CIS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,자산 가동률 상승,재고자산,true,재고자산,ifrs-full_Inventories,2021,BS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,자산 가동률 상승,매출채권,false,,,,,,not_found_in_single_all,"전체 재무제표 API 본문에서 직접 찾지 못했습니다. 필요 시 XBRL, 주석, 원문 확인이 필요합니다."
konex_001,01063556,233990,(주)질경이,Capa 확대,유형자산,true,유형자산,ifrs-full_PropertyPlantAndEquipment,2021,BS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,M&A 및 신사업 진출,주요사항보고서/원문 키워드,false,,,,,,needs_manual_review,재무제표 계정이 아니라 주요사항보고서 또는 사업보고서 원문 키워드 기반으로 확인해야 합니다.
konex_001,01063556,233990,(주)질경이,재무 구조 개선,부채총계,true,부채총계,ifrs-full_Liabilities,2021,BS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,재무 구조 개선,자본총계,true,"기말자본, 자본총계",ifrs-full_Equity,2021,"BS, SCE",CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,현금 창출력 강화,영업활동현금흐름,true,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,2021,CF,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01063556,233990,(주)질경이,이자 부담 해소,단기차입금,true,단기차입금,ifrs-full_ShorttermBorrowings,2021,BS,CFS,found_in_single_all,"단기차입금, 장기차입금, 사채를 합산해 차입금의존도 계산 구성요소로 사용합니다."
konex_001,01063556,233990,(주)질경이,이자 부담 해소,장기차입금,true,장기차입금,dart_LongTermBorrowingsGross,2021,BS,CFS,found_in_single_all,"단기차입금, 장기차입금, 사채를 합산해 차입금의존도 계산 구성요소로 사용합니다."
konex_001,01063556,233990,(주)질경이,이자 부담 해소,사채,false,,,,,,not_found_in_single_all,"단기차입금, 장기차입금, 사채를 합산해 차입금의존도 계산 구성요소로 사용합니다."
konex_001,01063556,233990,(주)질경이,이자 부담 해소,자산총계,true,자산총계,ifrs-full_Assets,2021,BS,CFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01118643,238500,(주)솔루믹스,부채 과다,부채총계,true,부채총계,ifrs-full_Liabilities,"2022, 2023",BS,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01118643,238500,(주)솔루믹스,부채 과다,자본총계,true,"기말자본, 자본총계",ifrs-full_Equity,"2022, 2023","BS, SCE",OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01118643,238500,(주)솔루믹스,실적 급락,매출액,true,매출액,ifrs-full_Revenue,"2022, 2023",CIS,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
konex_001,01118643,238500,(주)솔루믹스,실적 급락,영업이익,true,영업이익(손실),dart_OperatingIncomeLoss,"2022, 2023",CIS,OFS,found_in_single_all,전체 재무제표 API에서 직접 확인된 계정입니다.
